event,epoch,start,end,dur,n_bins,n_active,n_spikes,direction,dir_mass,wcorr,slope,p_cycle,p_perm,p_max,significant,forward,speed
4526,POST_NREM,30142.14195,30142.33695,0.19499999999970896,10,28,43,leftward,0.5298948507596892,0.16588174035896072,1.4173942143913683,0.6913086913086913,0.7612387612387612,0.7612387612387612,False,False,1.4173942143913683
4527,POST_NREM,30143.59695,30143.77195,0.1749999999992724,9,14,32,rightward,0.5341440096337006,-0.523363006836887,-4.176803034793056,0.000999000999000999,0.003996003996003996,0.003996003996003996,True,False,4.176803034793056
4528,POST_NREM,30144.21195,30144.48195,0.27000000000043656,13,36,59,leftward,0.5090248350370944,0.2361105885824714,1.536675462169253,0.45754245754245754,0.48151848151848153,0.48151848151848153,False,False,1.536675462169253
4529,POST_NREM,30149.06195,30149.32195,0.26000000000203727,13,42,89,leftward,0.3464484322269745,0.34778529173697176,2.1704651565229645,0.1048951048951049,0.26573426573426573,0.26573426573426573,False,False,2.1704651565229645
4530,POST_NREM,30158.15695,30158.38695,0.22999999999956344,11,34,58,leftward,0.5668056030144876,0.10389587978241935,0.6469585095076054,0.7842157842157842,0.8371628371628371,0.8371628371628371,False,False,0.6469585095076054
4531,POST_wake,30213.20195,30213.32695,0.125,6,25,37,leftward,0.4657442242106062,-0.32851040990963626,-4.528193847849864,0.32167832167832167,0.5864135864135864,0.5864135864135864,False,True,4.528193847849864
4532,POST_wake,30224.11695,30224.20695,0.09000000000014552,4,13,22,leftward,0.6983605725919813,0.07219163077558566,0.7620859821217622,0.9760239760239761,0.9400599400599401,0.9760239760239761,False,False,0.7620859821217622
4533,POST_wake,30225.58195,30225.69195,0.11000000000058208,5,19,27,rightward,0.6216597744339317,0.2880771968170162,3.123129227659551,0.7012987012987013,0.6483516483516484,0.7012987012987013,False,True,3.123129227659551
4534,POST_wake,30225.72695,30225.89695,0.16999999999825377,8,22,36,leftward,0.3778012380102776,0.41798509511803533,4.423791901455389,0.07592407592407592,0.17782217782217782,0.17782217782217782,False,False,4.423791901455389
4535,POST_wake,30227.63695,30227.86195,0.2249999999985448,11,42,78,rightward,0.29747136384165906,-0.23419094582008262,-1.793000164982507,0.4745254745254745,0.5754245754245755,0.5754245754245755,False,False,1.793000164982507
4536,POST_wake,30229.98195,30230.14195,0.15999999999985448,8,22,45,rightward,0.37421619968858344,0.009677050217980144,0.08766885223123881,0.998001998001998,1.0,1.0,False,True,0.08766885223123881
4537,POST_wake,30230.99195,30231.24195,0.25,12,28,52,leftward,0.48640801606867307,-0.43417711201493286,-3.004956150967377,0.02197802197802198,0.08091908091908091,0.08091908091908091,False,True,3.004956150967377
4538,POST_wake,30231.43195,30231.58695,0.15500000000247383,8,22,33,rightward,0.8785405294356847,0.24642875246874588,2.8374145133454873,0.45554445554445555,0.6733266733266733,0.6733266733266733,False,True,2.8374145133454873
4539,OTHER,30235.68695,30235.88195,0.19499999999970896,10,36,75,leftward,0.201629236400673,-0.051421168048060725,-0.4506684675247668,0.9690309690309691,0.975024975024975,0.975024975024975,False,True,0.4506684675247668
4540,POST_NREM,30238.76195,30239.02195,0.2599999999983993,13,31,53,rightward,0.3839426513835257,-0.1890966463837377,-0.9749191896698756,0.5664335664335665,0.5104895104895105,0.5664335664335665,False,False,0.9749191896698756
4541,POST_NREM,30240.44695,30240.58195,0.1349999999983993,7,28,44,leftward,0.40261946558229394,0.3900251691073662,5.222802610270924,0.2097902097902098,0.45454545454545453,0.45454545454545453,False,False,5.222802610270924
4542,POST_wake,30276.34695,30276.53195,0.18500000000130967,9,34,72,rightward,0.7393628709354699,0.5004674480279843,3.518569196956811,0.03896103896103896,0.10589410589410589,0.10589410589410589,False,True,3.518569196956811
4543,POST_wake,30286.71695,30286.88195,0.16499999999723514,8,25,44,leftward,0.3269308912483479,0.388714177429959,4.240994073431948,0.08391608391608392,0.03996003996003996,0.08391608391608392,False,False,4.240994073431948
4544,POST_wake,30289.24195,30289.56195,0.31999999999970896,16,34,64,leftward,0.4379885780726065,-0.13861907306527887,-0.7247815528602038,0.6743256743256744,0.7662337662337663,0.7662337662337663,False,True,0.7247815528602038
4545,POST_wake,30301.32195,30301.41195,0.09000000000014552,4,17,19,leftward,0.34131515190843736,-0.5135991260207836,-12.506380874731907,0.13086913086913088,0.7142857142857143,0.7142857142857143,False,True,12.506380874731907
4546,POST_wake,30304.18195,30304.48695,0.30500000000029104,15,29,76,rightward,0.5454409601094186,-0.20874296451266355,-1.034958918315183,0.3946053946053946,0.4925074925074925,0.4925074925074925,False,False,1.034958918315183
4547,POST_wake,30304.54695,30304.63695,0.09000000000014552,4,17,28,leftward,0.626739776103975,0.41801972272891486,7.764436419363009,0.24775224775224775,0.4885114885114885,0.4885114885114885,False,False,7.764436419363009
4548,POST_wake,30308.26195,30308.59695,0.3349999999991269,17,39,89,rightward,0.887926532417711,-0.1129753600779288,-0.44347651645016295,0.7652347652347652,0.8301698301698301,0.8301698301698301,False,False,0.44347651645016295
4549,POST_wake,30313.88695,30314.19195,0.30500000000029104,15,43,113,rightward,0.9077611905402887,0.15071734169885787,0.6891962388603008,0.6663336663336663,0.7492507492507493,0.7492507492507493,False,True,0.6891962388603008
4550,POST_wake,30323.30695,30323.48695,0.18000000000029104,9,23,39,rightward,0.7469458533159243,0.41238563918568605,2.996815979474025,0.07592407592407592,0.17382617382617382,0.17382617382617382,False,True,2.996815979474025
4551,POST_wake,30355.21195,30355.31195,0.09999999999854481,5,23,34,rightward,0.6717697014055373,-0.7691509379410256,-12.522731660401575,0.000999000999000999,0.03196803196803197,0.03196803196803197,True,False,12.522731660401575
4552,POST_wake,30372.49695,30372.69695,0.2000000000007276,10,22,43,leftward,0.485545947829622,-0.4156398463504934,-4.5518823648239355,0.06293706293706294,0.14185814185814186,0.14185814185814186,False,True,4.5518823648239355
