start,end,n_active,n_bins,r_rightward,p_cycle_rightward,p_id_rightward,r_leftward,p_cycle_leftward,p_id_leftward,direction,r,p_cycle,p_id,significant,forward,epoch
17763.496,17763.596,6,5,0.10346413179010863,0.48,0.608,0.15627806779659392,0.448,0.516,leftward,0.15627806779659392,0.448,0.516,False,False,Maze
17770.2532,17770.3532,9,5,0.5356326078613928,0.14,0.116,0.43786380935699554,0.256,0.196,rightward,0.5356326078613928,0.14,0.116,False,True,Maze
17773.55,17773.65,10,5,0.09139524581264993,0.756,0.8,-0.2233223148754103,0.378,0.624,leftward,-0.2233223148754103,0.378,0.624,False,True,Maze
17790.8,17790.9248,11,6,-0.375105123637753,0.124,0.392,-0.5802669229473025,0.008,0.118,leftward,-0.5802669229473025,0.008,0.118,False,True,Maze
17812.4712,17812.6128,16,7,-0.7052027089101153,0.006,0.026,-0.5828399296031844,0.004,0.092,rightward,-0.7052027089101153,0.006,0.026,True,False,Maze
17831.6312,17831.7704,12,6,-0.196096555976441,0.576,0.634,-0.3277728723238151,0.372,0.378,leftward,-0.3277728723238151,0.372,0.378,False,True,Maze
17881.68,17881.7936,9,5,0.4974041622724451,0.046,0.296,0.5741326101012166,0.054,0.222,leftward,0.5741326101012166,0.054,0.222,False,False,Maze
17884.2392,17884.3488,7,5,-0.1544346253767053,0.664,0.798,-0.6098929829184186,0.02,0.118,leftward,-0.6098929829184186,0.02,0.118,False,True,Maze
17899.8792,17899.9792,7,5,-0.08360147321432475,0.564,0.712,-0.08300222480044298,0.588,0.628,rightward,-0.08360147321432475,0.564,0.712,False,False,Maze
17916.402,17916.502,14,5,-0.7297930710375683,0.004,0.016,-0.5434340676492607,0.076,0.176,rightward,-0.7297930710375683,0.004,0.016,True,False,Maze
17917.0912,17917.1912,6,5,-0.30632263749214167,0.396,0.494,-0.5727238558447044,0.018,0.108,leftward,-0.5727238558447044,0.018,0.108,False,True,Maze
17917.5372,17917.6372,8,5,-0.8266994297098398,0.0,0.002,-0.20518064859102525,0.536,0.618,rightward,-0.8266994297098398,0.0,0.002,True,False,Maze
