si,si_thresh,sparsity,reliability,n_spikes,peak_rate,peak_pos,width,is_place_cell,is_place_cell_norel,session,subject,maze,direction,track_m,dir_corr
0.7110000253468234,0.27712835291539245,0.4478272682768341,0.7800974363986415,78,3.8622486031847227,1.3900000000000001,0.19999999999999996,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.7478193738551763
1.4913599144820247,0.333467938373056,0.2857407301986036,0.8893073703787787,116,5.6719846865090995,1.43,0.29999999999999993,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.2991226503324885
1.2537702362610728,1.3978618304688057,0.2875888508440414,-0.05090460204042245,14,1.1788657144234127,1.59,0.07999999999999999,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.3318681757033004
1.1845075188576095,1.7368373671505943,0.3757993603505697,-0.10113213313106467,11,0.4797452376395987,0.37,0.15999999999999998,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.16186931629564272
3.1317320442808287,0.9053300421272125,0.08663557582939264,0.9968119092132237,64,10.685388034985403,0.01,0.05999999999999999,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.6039672892675853
0.8018008820452809,0.10468731768469733,0.4481869284049175,0.9529671982979432,462,17.113167856046342,0.22999999999999998,0.29999999999999993,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.732999340376823
1.493006607848983,0.8166636770533012,0.25760390455592874,0.7752100495389656,40,2.851925428551638,1.29,0.15999999999999998,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.804629569492451
0.3145619722279776,0.20146999112054675,0.6936911898777093,0.6428527359748651,94,2.188303745642386,1.09,0.37999999999999995,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.6087203498519107
0.8027588859133103,0.9177121024720607,0.48137611792373375,0.0783777709535346,42,1.5945316995229801,1.17,0.07999999999999999,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.09476808820845627
0.591480109227382,0.1655640534805921,0.5123995722292551,0.7119927052886296,181,6.730286903852973,0.43,0.25999999999999995,True,True,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,-0.27689855801944596
2.4856988399426716,2.9802420568364725,0.15327024253219615,-0.07289760132478484,3,0.2801276349655518,0.09,0.07999999999999999,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.3580899810217581
0.6589112496755141,0.6018766972195012,0.5450187224939032,0.14784557251994754,25,0.7341022316697243,1.51,0.13999999999999999,False,False,Achilles_10252013,Achilles,1.6mLinearMaze,right,1.6,0.121234544007141
