baseline_hz,bf_hz,bf_idx,peak_evoked_hz,evoked_at_bf_hz,latency_s,pval,unit,subject,session,path,n_spikes,pupil_frac_large
8.039652022155911,4000.0,1,3.6185281223590247,-0.23828215914221218,,0.003992015968063872,22,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,44894,0.4948301329394387
0.7856303643479322,4000.0,1,0.43356536773317256,0.05683538907672536,0.04750000000000018,0.1437125748502994,23,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,4733,0.4948301329394387
10.509690284447412,32000.0,4,0.8414438389497843,0.507829931186011,,0.6087824351297405,24,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,62128,0.4948301329394387
1.1307916884276685,32000.0,4,0.4198912144940192,0.3112568290925475,,0.4151696606786427,25,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,6707,0.4948301329394387
12.980698021904157,4000.0,1,2.0666831268466055,0.16998690960269336,,0.03992015968063872,26,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,74232,0.4948301329394387
4.536078134408382,32000.0,4,2.058082196696805,0.15394881976951602,0.0675000000000002,0.003992015968063872,27,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,25726,0.4948301329394387
4.13844910943919,32000.0,4,1.4641092313078419,0.14726517627509583,,0.011976047904191617,28,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,23406,0.4948301329394387
6.959591776237587,4000.0,1,1.969747497293782,-0.13082465294991508,,0.001996007984031936,29,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,40214,0.4948301329394387
0.2472525589588114,4000.0,1,0.11184294487621158,-0.014375846630044237,,0.10578842315369262,30,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,1617,0.4948301329394387
45.80055914851494,8000.0,2,6.927944575249448,6.927944575249448,0.01750000000000015,0.001996007984031936,31,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,271898,0.4948301329394387
3.7149281397005662,16000.0,3,0.44095553696083956,-0.0480376091431447,,0.2894211576846307,32,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,21901,0.4948301329394387
4.305860300324145,4000.0,1,1.5028812888143284,0.02290682296352653,,0.027944111776447105,33,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,23423,0.4948301329394387
32.10968015805883,8000.0,2,9.149629252909364,9.149629252909364,0.012500000000000148,0.023952095808383235,34,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,193885,0.4948301329394387
28.65329144321212,8000.0,2,4.995997656313946,4.995997656313946,0.022500000000000155,0.013972055888223553,35,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,170669,0.4948301329394387
5.596423226868058,8000.0,2,2.291186793443382,2.291186793443382,0.02750000000000016,0.001996007984031936,36,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,34467,0.4948301329394387
0.7322675747070388,2000.0,0,0.2501657369390248,0.2501657369390248,0.022500000000000155,0.04790419161676647,37,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,4288,0.4948301329394387
1.183176848708708,2000.0,0,0.309784837875939,0.07251605955414164,0.01750000000000015,0.11377245508982035,38,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,6890,0.4948301329394387
2.9302124249351396,4000.0,1,0.5164193214868638,0.049239629859380685,0.01750000000000015,0.13373253493013973,39,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,17040,0.4948301329394387
30.37279537662157,8000.0,2,6.214882348496925,6.214882348496925,0.022500000000000155,0.003992015968063872,40,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,181309,0.4948301329394387
3.5815684790756848,8000.0,2,1.3134890700103004,1.3134890700103004,0.01750000000000015,0.19161676646706588,41,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,21397,0.4948301329394387
3.7191849953120544,8000.0,2,4.330916561898509,4.330916561898509,0.022500000000000155,0.001996007984031936,42,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,25109,0.4948301329394387
0.5433532381998678,8000.0,2,0.0863014672842215,0.0863014672842215,,0.6986027944111777,43,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,3329,0.4948301329394387
0.5317989891061876,4000.0,1,0.40315985572771773,-0.1208400849965986,,0.001996007984031936,44,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,2755,0.4948301329394387
1.9951306980131738,2000.0,0,5.773249262949741,5.773249262949741,0.012500000000000148,0.001996007984031936,45,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,15082,0.4948301329394387
1.9353702841981602,4000.0,1,1.512267530672304,-0.9353702841981599,,0.011976047904191617,46,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,11203,0.4948301329394387
1.2125698186960414,4000.0,1,1.0441062068362033,-0.38380269540837,,0.001996007984031936,47,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,6150,0.4948301329394387
0.5241182605483786,8000.0,2,1.5611897963236592,1.5611897963236592,0.042500000000000177,0.001996007984031936,48,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,3789,0.4948301329394387
7.476166958604991,32000.0,4,4.402368718929974,-1.4114769316508138,0.08250000000000021,0.021956087824351298,49,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,47859,0.4948301329394387
0.9825632138582588,2000.0,0,4.027196057449483,4.027196057449483,0.012500000000000148,0.001996007984031936,50,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,8932,0.4948301329394387
1.8011679745229474,2000.0,0,10.840341459439317,10.840341459439317,0.01750000000000015,0.001996007984031936,51,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,14921,0.4948301329394387
0.30924685823872783,32000.0,4,6.294526726666932,6.294526726666932,0.012500000000000148,0.001996007984031936,52,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,4396,0.4948301329394387
0.866285076558022,16000.0,3,0.5967432975822807,-0.3357276554700436,,0.001996007984031936,53,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,4634,0.4948301329394387
10.785775435507627,4000.0,1,12.289567030245799,12.289567030245799,0.02750000000000016,0.001996007984031936,54,LA11,1,sub-LA11/sub-LA11_ses-1_behavior.nwb,64768,0.4948301329394387
