baseline_hz,bf_hz,bf_idx,peak_evoked_hz,evoked_at_bf_hz,latency_s,pval,unit,subject,session
1.7335621583334302,32000.0,4,2.8014782729334176,2.8014782729334176,0.01750000000000015,0.001996007984031936,144,LA11,1
3.5705852609555317,2000.0,0,3.9830907312370507,3.9830907312370507,0.01750000000000015,0.08782435129740519,145,LA11,1
0.4549164925648068,2000.0,0,0.2601549076084603,0.20871395636167323,0.01750000000000015,0.3313373253493014,146,LA11,1
0.6056890525667334,16000.0,3,11.87248421808471,11.87248421808471,0.012500000000000148,0.001996007984031936,147,LA11,1
1.5318911658697911,2000.0,0,0.9388992521231604,0.32887656347308436,0.022500000000000155,0.00998003992015968,148,LA11,1
2.227496224999389,8000.0,2,1.0119152982028814,0.3520569232741386,0.01750000000000015,0.469061876247505,149,LA11,1
2.591887621791736,8000.0,2,9.134584957761412,9.134584957761412,0.01750000000000015,0.001996007984031936,150,LA11,1
3.897709780805842,8000.0,2,18.018336258462945,18.018336258462945,0.01750000000000015,0.001996007984031936,151,LA11,1
2.133757576815899,8000.0,2,2.5581855511461864,2.5581855511461864,0.012500000000000148,0.06387225548902195,152,LA11,1
1.8708300823118207,2000.0,0,1.0989952820410016,0.7446546281631305,0.02750000000000016,0.003992015968063872,153,LA11,1
0.5106017695076774,4000.0,1,0.3684216747209476,0.1195352167936925,0.007500000000000144,0.1157684630738523,154,LA11,1
9.247503588119931,8000.0,2,7.54328855812245,7.54328855812245,0.012500000000000148,0.02594810379241517,155,LA11,1
0.4193383525488075,16000.0,3,6.665953789828627,6.665953789828627,0.01750000000000015,0.001996007984031936,156,LA11,1
2.6696183635430075,2000.0,0,2.087357022987828,0.4533484549345457,0.0675000000000002,0.003992015968063872,157,LA11,1
1.7541253583128738,2000.0,0,17.5952565545043,17.5952565545043,0.01750000000000015,0.001996007984031936,158,LA11,1
6.612011407544081,8000.0,2,5.622247224818816,5.622247224818816,0.01750000000000015,0.001996007984031936,159,LA11,1
2.702981129888887,4000.0,1,3.1531832536727564,3.1531832536727564,0.01750000000000015,0.001996007984031936,160,LA11,1
0.27956908254901885,16000.0,3,0.164470910578809,-0.12510299792846816,,0.007984031936127744,161,LA11,1
12.766615418232199,2000.0,0,17.64327397669297,17.64327397669297,0.03250000000000017,0.001996007984031936,162,LA11,1
1.2046225273088773,2000.0,0,1.2221829378830547,1.2221829378830547,0.0675000000000002,0.3393213572854291,163,LA11,1
1.9414107166412067,8000.0,2,0.8592189358192888,0.11004493671018079,0.01750000000000015,0.031936127744510975,164,LA11,1
0.2803445565680214,2000.0,0,0.44184152020491285,0.44184152020491285,0.042500000000000177,0.31736526946107785,165,LA11,1
