template,wcorr,slope,p_circ,p_perm,max_p,epoch,event,t0,dur,n_active,significant,session
left,0.00968931209363671,4.207045949025712,0.9950124688279302,1.0,1.0,PRE,1617,10525.07,0.42000000000007276,21,False,Buddy-06272013
right,-0.03587635402599868,-14.684050018676873,0.9201995012468828,0.970074812967581,0.970074812967581,PRE,1618,10526.6,0.4499999999989086,15,False,Buddy-06272013
left,-0.04990270864630353,-23.236144540271404,0.8952618453865336,0.9476309226932669,0.9476309226932669,PRE,1620,10535.7,0.37999999999919964,18,False,Buddy-06272013
left,0.374398514645607,207.435887523204,0.0199501246882793,0.12219451371571072,0.12219451371571072,PRE,1623,10540.64,0.3000000000010914,16,False,Buddy-06272013
right,0.12478831827192924,56.31949669774647,0.24937655860349128,0.6384039900249376,0.6384039900249376,PRE,1625,10549.88,0.3900000000012369,14,False,Buddy-06272013
right,-0.18959873491082055,-119.22845128194238,0.5012468827930174,0.571072319201995,0.571072319201995,PRE,1626,10555.06,0.25,16,False,Buddy-06272013
right,0.20588490052645084,97.29797481378584,0.10224438902743142,0.3516209476309227,0.3516209476309227,PRE,1631,10592.16,0.37000000000080036,10,False,Buddy-06272013
left,0.1448967480206551,73.09194248460769,0.5012468827930174,0.6982543640897756,0.6982543640897756,PRE,1635,10611.57,0.3500000000003638,14,False,Buddy-06272013
right,0.5094666211815155,353.27039956320834,0.0024937655860349127,0.0199501246882793,0.0199501246882793,PRE,1637,10615.4,0.3099999999994907,18,True,Buddy-06272013
right,-0.11011028981930636,-47.97593262536205,0.371571072319202,0.7406483790523691,0.7406483790523691,PRE,1639,10642.56,0.4099999999998545,19,False,Buddy-06272013
left,0.2990021132019263,158.27427635814763,0.07231920199501247,0.1172069825436409,0.1172069825436409,PRE,1641,10655.06,0.32999999999992724,14,False,Buddy-06272013
right,-0.1095201538587457,-52.6061751797136,0.600997506234414,0.655860349127182,0.655860349127182,POST,0,13056.59,0.42000000000007276,7,False,Buddy-06272013
left,0.035436838552071165,19.947208428856673,0.9201995012468828,0.9526184538653366,0.9526184538653366,POST,2,13060.41,0.2999999999992724,7,False,Buddy-06272013
right,-0.05243251311566741,-28.817017030232286,0.8553615960099751,0.9476309226932669,0.9476309226932669,POST,3,13066.31,0.2900000000008731,7,False,Buddy-06272013
left,0.10936119343076849,53.26863819048876,0.38902743142144636,0.7032418952618454,0.7032418952618454,POST,6,13081.42,0.2999999999992724,12,False,Buddy-06272013
left,-0.19670531232582894,-122.49776027570368,0.24688279301745636,0.4014962593516209,0.4014962593516209,POST,12,13087.24,0.25,9,False,Buddy-06272013
left,-0.055577695475060675,-30.693303763266474,0.8553615960099751,0.9351620947630923,0.9351620947630923,POST,14,13089.21,0.28000000000065484,13,False,Buddy-06272013
right,-0.16545132208268326,-67.53919990829584,0.2119700748129676,0.40648379052369077,0.40648379052369077,POST,23,13126.34,0.47999999999956344,10,False,Buddy-06272013
right,-0.07544768666744482,-48.3437440242901,0.8453865336658354,0.8877805486284289,0.8877805486284289,POST,27,13145.56,0.3400000000001455,10,False,Buddy-06272013
left,0.23524521973224338,114.15181482625862,0.08977556109725686,0.3092269326683292,0.3092269326683292,POST,31,13157.37,0.3899999999994179,19,False,Buddy-06272013
left,0.12053604403970715,85.8260222532418,0.7032418952618454,0.8354114713216958,0.8354114713216958,POST,34,13180.13,0.25,6,False,Buddy-06272013
right,0.6180143542504696,501.764104025168,0.0024937655860349127,0.022443890274314215,0.022443890274314215,POST,44,13230.23,0.2600000000002183,17,True,Buddy-06272013
right,0.26926780148681784,120.3535874662386,0.004987531172069825,0.07481296758104738,0.07481296758104738,POST,45,13234.01,0.32999999999992724,10,False,Buddy-06272013
right,0.20332210148793245,102.16549691247087,0.2718204488778055,0.4239401496259352,0.4239401496259352,POST,46,13234.94,0.36999999999898137,19,False,Buddy-06272013
left,0.14726041470896653,57.90340636902477,0.2743142144638404,0.4488778054862843,0.4488778054862843,POST,49,13254.46,0.47000000000116415,17,False,Buddy-06272013
left,-0.12294492010021947,-79.78579613932416,0.4912718204488778,0.7456359102244389,0.7456359102244389,POST,50,13262.93,0.2600000000002183,9,False,Buddy-06272013
right,-0.28177414040679866,-208.7196554221295,0.07231920199501247,0.30673316708229426,0.30673316708229426,POST,59,13341.91,0.25,14,False,Buddy-06272013
left,-0.13053988451480475,-50.21446711924825,0.36658354114713215,0.571072319201995,0.571072319201995,POST,62,13380.78,0.42999999999847205,11,False,Buddy-06272013
left,0.451673296936167,226.71368074286596,0.0024937655860349127,0.00997506234413965,0.00997506234413965,POST,65,13405.22,0.3400000000001455,8,True,Buddy-06272013
left,0.4593971079689594,287.8633705866051,0.0024937655860349127,0.0399002493765586,0.0399002493765586,POST,67,13435.84,0.28000000000065484,14,True,Buddy-06272013
right,0.17717705668290332,151.22212074622684,0.6209476309226932,0.6982543640897756,0.6982543640897756,POST,77,13518.3,0.25,13,False,Buddy-06272013
left,-0.09420596260378915,-75.55208434544144,0.7581047381546134,0.885286783042394,0.885286783042394,POST,78,13525.34,0.25,17,False,Buddy-06272013
left,-0.47456932971361987,-224.30494116188194,0.0024937655860349127,0.0024937655860349127,0.0024937655860349127,POST,81,13535.02,0.3999999999996362,12,True,Buddy-06272013
right,-0.10860217966588605,-60.108391747022985,0.6608478802992519,0.8129675810473815,0.8129675810473815,POST,87,13561.38,0.3000000000010914,12,False,Buddy-06272013
left,0.3415414243684533,228.18444263884874,0.0024937655860349127,0.1596009975062344,0.1596009975062344,POST,93,13595.36,0.25,10,False,Buddy-06272013
right,-0.23303371168094214,-117.04088635084173,0.11471321695760599,0.30423940149625933,0.30423940149625933,POST,97,13623.18,0.3999999999996362,11,False,Buddy-06272013
left,-0.34145351510853317,-198.5625006632741,0.012468827930174564,0.10723192019950124,0.10723192019950124,POST,98,13623.59,0.31999999999970896,10,False,Buddy-06272013
left,0.08497784617031778,42.869833151397124,0.7780548628428927,0.8753117206982544,0.8753117206982544,POST,99,13624.74,0.3500000000003638,11,False,Buddy-06272013
left,-0.27973138804804804,-174.57993068349188,0.03740648379052369,0.10723192019950124,0.10723192019950124,POST,100,13627.47,0.27000000000043656,8,False,Buddy-06272013
left,0.16665323208168228,105.25029630221914,0.3491271820448878,0.5860349127182045,0.5860349127182045,POST,103,13630.98,0.28000000000065484,6,False,Buddy-06272013
right,0.19520957340701367,141.24371793614517,0.42144638403990026,0.5536159600997507,0.5536159600997507,POST,105,13637.11,0.26999999999861757,12,False,Buddy-06272013
right,0.3142198247657502,169.10482349926698,0.04239401496259352,0.15211970074812967,0.15211970074812967,POST,110,13656.1,0.32999999999992724,16,False,Buddy-06272013
right,0.042105128306566285,32.734080409312625,0.9650872817955112,0.9875311720698254,0.9875311720698254,POST,111,13656.92,0.27000000000043656,11,False,Buddy-06272013
left,-0.22334595146183395,-181.99280721197331,0.4688279301745636,0.48129675810473815,0.48129675810473815,POST,116,13675.38,0.25,11,False,Buddy-06272013
right,-0.24169158244959282,-165.9137224277887,0.17206982543640897,0.4912718204488778,0.4912718204488778,POST,125,13713.26,0.28000000000065484,14,False,Buddy-06272013
left,-0.13097731166855398,-72.35724006969869,0.5311720698254364,0.6807980049875312,0.6807980049875312,POST,129,13740.54,0.31999999999970896,8,False,Buddy-06272013
left,0.23547427734940873,123.77148756449552,0.05236907730673317,0.18204488778054864,0.18204488778054864,POST,134,13761.64,0.3100000000013097,12,False,Buddy-06272013
right,-0.31855374057135416,-232.72448577070344,0.10224438902743142,0.3167082294264339,0.3167082294264339,POST,142,13815.84,0.2899999999990541,15,False,Buddy-06272013
right,-0.525635405881632,-390.46524245885445,0.004987531172069825,0.04239401496259352,0.04239401496259352,POST,145,13833.44,0.26999999999861757,13,True,Buddy-06272013
right,-0.22836207718505516,-178.82155461561197,0.16209476309226933,0.4688279301745636,0.4688279301745636,POST,152,13876.35,0.2600000000002183,10,False,Buddy-06272013
left,-0.3947708625430917,-184.89334966388788,0.004987531172069825,0.012468827930174564,0.012468827930174564,POST,161,13895.37,0.2999999999992724,6,True,Buddy-06272013
right,0.4952899610395594,248.97117966628764,0.0024937655860349127,0.0024937655860349127,0.0024937655860349127,POST,163,13896.48,0.38000000000101863,16,True,Buddy-06272013
right,0.04480898657274599,15.424711143926274,0.8952618453865336,0.9226932668329177,0.9226932668329177,POST,172,13962.16,0.42000000000007276,13,False,Buddy-06272013
right,-0.16762541243009324,-123.5140375943593,0.5236907730673317,0.7032418952618454,0.7032418952618454,POST,180,14001.9,0.27000000000043656,15,False,Buddy-06272013
left,0.1966982595713859,115.40264961792599,0.19950124688279303,0.5685785536159601,0.5685785536159601,POST,181,14004.3,0.3100000000013097,13,False,Buddy-06272013
left,-0.16304012794870065,-73.1135491120429,0.2144638403990025,0.5685785536159601,0.5685785536159601,POST,182,14009.51,0.4099999999998545,16,False,Buddy-06272013
right,-0.22626068657594653,-168.15469087664573,0.22194513715710723,0.33915211970074816,0.33915211970074816,POST,183,14013.06,0.25,9,False,Buddy-06272013
right,0.06399708464400009,28.23009163467896,0.8753117206982544,0.9152119700748129,0.9152119700748129,POST,186,14028.04,0.4499999999989086,21,False,Buddy-06272013
right,0.2728984552345291,188.72995481236697,0.05486284289276808,0.20199501246882792,0.20199501246882792,POST,189,14037.58,0.28000000000065484,11,False,Buddy-06272013
right,0.2097760408680575,94.40323239378542,0.14962593516209477,0.2942643391521197,0.2942643391521197,POST,195,14068.29,0.4099999999998545,14,False,Buddy-06272013
right,0.26278451899578625,156.87211709609716,0.24189526184538654,0.341645885286783,0.341645885286783,POST,196,14080.7,0.31999999999970896,21,False,Buddy-06272013
right,-0.08448861568102667,-41.59427087592905,0.7655860349127181,0.8802992518703242,0.8802992518703242,POST,199,14090.94,0.4099999999998545,9,False,Buddy-06272013
left,-0.09382322543355484,-51.58670017280097,0.7605985037406484,0.9052369077306733,0.9052369077306733,POST,204,14119.77,0.31999999999970896,19,False,Buddy-06272013
right,0.1475255141592297,85.74393734407035,0.5261845386533666,0.7356608478802993,0.7356608478802993,POST,205,14125.42,0.3099999999994907,20,False,Buddy-06272013
left,-0.31585739534305646,-195.3832915929226,0.04738154613466334,0.23192019950124687,0.23192019950124687,POST,207,14129.02,0.2999999999992724,16,False,Buddy-06272013
left,0.180032674636066,121.11427559806397,0.42144638403990026,0.6433915211970075,0.6433915211970075,POST,210,14145.35,0.2600000000002183,10,False,Buddy-06272013
right,-0.14823456625160794,-64.29820991203253,0.2817955112219451,0.5835411471321695,0.5835411471321695,POST,220,14214.02,0.3999999999996362,18,False,Buddy-06272013
right,0.10100201738156428,55.74440718114594,0.6658354114713217,0.8678304239401496,0.8678304239401496,POST,223,14250.08,0.3099999999994907,23,False,Buddy-06272013
right,0.07219756044389969,51.232849420090155,0.8204488778054863,0.9102244389027432,0.9102244389027432,POST,230,14270.69,0.26999999999861757,14,False,Buddy-06272013
left,-0.1554509940252952,-80.58140044163069,0.4463840399002494,0.6309226932668329,0.6309226932668329,POST,231,14283.88,0.3500000000003638,15,False,Buddy-06272013
left,0.09539557119465956,33.15293691210798,0.4239401496259352,0.6483790523690773,0.6483790523690773,POST,235,14298.1,0.47999999999956344,12,False,Buddy-06272013
right,0.0857457009114753,42.49690496833247,0.7182044887780549,0.8503740648379052,0.8503740648379052,POST,239,14301.43,0.31999999999970896,9,False,Buddy-06272013
right,0.20040398107820595,92.66580286990055,0.08977556109725686,0.371571072319202,0.371571072319202,POST,251,14379.11,0.36999999999898137,9,False,Buddy-06272013
left,-0.48183124754768136,-338.53550383639254,0.007481296758104738,0.059850374064837904,0.059850374064837904,POST,258,14430.01,0.27000000000043656,11,False,Buddy-06272013
left,-0.3662412681402925,-281.07307706004264,0.0399002493765586,0.2194513715710723,0.2194513715710723,POST,268,14511.32,0.2600000000002183,15,False,Buddy-06272013
left,-0.11607827297715265,-52.48439326372822,0.5885286783042394,0.7880299251870324,0.7880299251870324,POST,272,14536.76,0.37999999999919964,13,False,Buddy-06272013
left,-0.06849570645880272,-41.1526278815355,0.7107231920199502,0.885286783042394,0.885286783042394,POST,274,14542.8,0.28000000000065484,8,False,Buddy-06272013
left,0.11709277383897805,73.78452766207926,0.7256857855361596,0.8354114713216958,0.8354114713216958,POST,280,14583.0,0.28000000000065484,12,False,Buddy-06272013
left,-0.349060107523794,-164.2974150371634,0.007481296758104738,0.057356608478802994,0.057356608478802994,POST,281,14587.25,0.4099999999998545,19,False,Buddy-06272013
right,-0.08076888269681079,-57.07321029988443,0.773067331670823,0.9027431421446384,0.9027431421446384,POST,287,14600.06,0.2600000000002183,13,False,Buddy-06272013
left,-0.12859281393469352,-56.99985137227784,0.29925187032418954,0.600997506234414,0.600997506234414,POST,290,14604.08,0.3899999999994179,13,False,Buddy-06272013
right,-0.1127624056986524,-46.16962661221073,0.4937655860349127,0.655860349127182,0.655860349127182,POST,306,14645.95,0.4599999999991269,21,False,Buddy-06272013
right,-0.16294310424032504,-105.63021876649279,0.34663341645885287,0.6483790523690773,0.6483790523690773,POST,307,14646.79,0.2899999999990541,13,False,Buddy-06272013
left,0.11202461323062607,39.65042778263534,0.36159600997506236,0.6408977556109726,0.6408977556109726,POST,309,14654.24,0.46999999999934516,15,False,Buddy-06272013
left,0.30197507525779255,182.15164167447236,0.014962593516209476,0.029925187032418952,0.029925187032418952,POST,311,14659.62,0.25,8,True,Buddy-06272013
right,-0.42015886936966784,-227.7675620518218,0.004987531172069825,0.02743142144638404,0.02743142144638404,POST,312,14663.08,0.3500000000003638,15,True,Buddy-06272013
right,0.27812878543585556,164.81142539912625,0.04738154613466334,0.256857855361596,0.256857855361596,POST,315,14668.05,0.32999999999992724,14,False,Buddy-06272013
right,-0.42521067533823304,-214.89999916220194,0.004987531172069825,0.032418952618453865,0.032418952618453865,POST,318,14670.21,0.37000000000080036,18,True,Buddy-06272013
left,-0.14545806378095427,-81.31641529973838,0.46384039900249374,0.683291770573566,0.683291770573566,POST,335,14746.53,0.26999999999861757,6,False,Buddy-06272013
right,-0.3724557113374857,-284.8695007290031,0.017456359102244388,0.11221945137157108,0.11221945137157108,POST,342,14785.66,0.25,5,False,Buddy-06272013
left,-0.22937584410311548,-136.59024522001363,0.26433915211970077,0.33915211970074816,0.33915211970074816,POST,344,14805.44,0.25,9,False,Buddy-06272013
left,0.14142141677394807,64.86000464228422,0.34413965087281795,0.5511221945137157,0.5511221945137157,POST,345,14809.99,0.37000000000080036,13,False,Buddy-06272013
right,0.27888209394243607,127.89956952668155,0.007481296758104738,0.19201995012468828,0.19201995012468828,POST,347,14814.83,0.3500000000003638,10,False,Buddy-06272013
left,-0.21335184637897714,-88.42808113110135,0.12967581047381546,0.3316708229426434,0.3316708229426434,POST,359,14840.31,0.47000000000116415,23,False,Buddy-06272013
right,-0.34306069032849806,-167.47512261148356,0.0024937655860349127,0.09226932668329177,0.09226932668329177,POST,360,14841.56,0.3500000000003638,17,False,Buddy-06272013
left,0.15783227903961072,89.4158807884304,0.47880299251870323,0.683291770573566,0.683291770573566,POST,367,14898.64,0.3100000000013097,14,False,Buddy-06272013
right,-0.2578646228048125,-144.66176339417814,0.05236907730673317,0.22942643391521197,0.22942643391521197,POST,368,14901.59,0.3099999999994907,11,False,Buddy-06272013
left,0.1512042096344833,92.85449440620886,0.5760598503740648,0.6982543640897756,0.6982543640897756,POST,373,14953.21,0.2600000000002183,16,False,Buddy-06272013
right,0.14929049846575249,82.9270042703787,0.3566084788029925,0.5187032418952618,0.5187032418952618,POST,380,15039.57,0.3099999999994907,11,False,Buddy-06272013
left,0.49437520038068017,315.33921916940267,0.0024937655860349127,0.014962593516209476,0.014962593516209476,POST,381,15045.26,0.2999999999992724,8,True,Buddy-06272013
right,0.09714361014583943,40.77635101271579,0.6384039900249376,0.8179551122194514,0.8179551122194514,POST,385,15051.08,0.43000000000029104,21,False,Buddy-06272013
right,0.17577517944326224,129.14392028744135,0.3566084788029925,0.36658354114713215,0.36658354114713215,POST,389,15059.97,0.2600000000002183,18,False,Buddy-06272013
left,-0.2792270854532229,-188.67981478661278,0.08229426433915212,0.3341645885286783,0.3341645885286783,POST,392,15071.3,0.25,10,False,Buddy-06272013
right,0.22105760317563586,96.05888578270941,0.057356608478802994,0.22693266832917705,0.22693266832917705,POST,396,15083.03,0.42000000000007276,14,False,Buddy-06272013
right,0.16194662311802213,66.4620858632582,0.16458852867830423,0.428927680798005,0.428927680798005,POST,398,15085.15,0.4600000000009459,8,False,Buddy-06272013
right,-0.2084140778385696,-90.65557117929102,0.07231920199501247,0.1571072319201995,0.1571072319201995,POST,406,15119.24,0.37000000000080036,14,False,Buddy-06272013
