start,stop,peak_t,peak_z,duration,peak_amp,peak_freq,state,epoch,session
4.5392,4.7,4.6528,9.13138198852539,0.1608,0.0002614204422570765,184.45668474469716,other,PRE,Achilles_10252013
7.2384,7.2944,7.2648,11.109126091003418,0.056,0.0003027356287930161,182.98894497026453,Awake,PRE,Achilles_10252013
10.5952,10.6744,10.6192,6.568483829498291,0.0792,0.0002115864772349596,158.84854524638365,Awake,PRE,Achilles_10252013
12.7368,12.784,12.7648,7.01554536819458,0.0472,0.00024335588386747986,175.83668370444514,Awake,PRE,Achilles_10252013
14.732,14.7752,14.7544,6.570744037628174,0.0432,0.0002173619723180309,169.90226218939398,Awake,PRE,Achilles_10252013
16.8288,16.8704,16.8464,8.853421211242676,0.0416,0.00033197522861883044,170.88220405822744,Awake,PRE,Achilles_10252013
20.0744,20.1696,20.108,9.02600383758545,0.0952,0.0002819637884385884,185.03153720793097,Awake,PRE,Achilles_10252013
26.8984,26.9704,26.9304,8.639202117919922,0.072,0.00023707393847871572,156.9411617801924,Awake,PRE,Achilles_10252013
33.2872,33.3296,33.308,8.157089233398438,0.0424,0.0002662592742126435,165.56812008606263,Awake,PRE,Achilles_10252013
34.0496,34.1232,34.104,5.90457010269165,0.0736,0.00018661661306396127,174.9389800697166,Awake,PRE,Achilles_10252013
36.6072,36.6432,36.6256,6.040307521820068,0.036,0.00020875493646599352,173.97306463035062,Awake,PRE,Achilles_10252013
36.68,36.7224,36.7016,7.436258316040039,0.0424,0.0002886746369767934,180.0842031543123,Awake,PRE,Achilles_10252013
39.6264,39.6664,39.6472,7.014084339141846,0.04,0.00022599019575864077,162.17573875678212,Awake,PRE,Achilles_10252013
43.88,43.944,43.904,10.958316802978516,0.064,0.0003438327112235129,184.50885960516874,Awake,PRE,Achilles_10252013
45.0152,45.0616,45.036,7.732977867126465,0.0464,0.0002273874415550381,163.6284421026215,Awake,PRE,Achilles_10252013
47.7104,47.808,47.78,9.174283027648926,0.0976,0.00026621235883794725,170.75821690201283,Awake,PRE,Achilles_10252013
52.3312,52.4416,52.4144,12.725231170654297,0.1104,0.0003469121875241399,174.43138516304973,Awake,PRE,Achilles_10252013
54.9488,54.9856,54.9656,6.495149612426758,0.0368,0.00021979640587233007,174.64476548107865,Awake,PRE,Achilles_10252013
63.36,63.3928,63.376,6.6871724128723145,0.0328,0.0002305257075931877,170.6673553240945,Awake,PRE,Achilles_10252013
89.7384,89.776,89.756,5.570059776306152,0.0376,0.00018529818044044077,174.012965286186,Awake,PRE,Achilles_10252013
98.4792,98.5496,98.4952,6.204920768737793,0.0704,0.00021210260456427932,169.69396207527885,Awake,PRE,Achilles_10252013
105.304,105.3392,105.3224,5.623117446899414,0.0352,0.00019328840426169336,162.13075740667006,Awake,PRE,Achilles_10252013
114.7456,114.784,114.764,6.2743239402771,0.0384,0.00020606291946023703,157.50462814260183,Awake,PRE,Achilles_10252013
115.4392,115.4832,115.4624,5.931240081787109,0.044,0.00017032783944159746,181.41501506224057,Awake,PRE,Achilles_10252013
117.5232,117.5568,117.5408,5.433157920837402,0.0336,0.000182579446118325,167.99589048118443,Awake,PRE,Achilles_10252013
118.44,118.4808,118.4592,5.1041693687438965,0.0408,0.00014768050459679216,177.43513982182608,Awake,PRE,Achilles_10252013
128.9072,128.9616,128.9328,10.492344856262207,0.0544,0.00026260767481289804,167.98438710658456,Awake,PRE,Achilles_10252013
150.7552,150.8664,150.7792,9.059578895568848,0.1112,0.0002588711504358798,165.64578937166516,Awake,PRE,Achilles_10252013
150.9128,150.9464,150.9304,6.3044891357421875,0.0336,0.00023512488405685872,170.16070190932433,Awake,PRE,Achilles_10252013
162.9184,162.9696,162.9504,5.905202865600586,0.0512,0.00018554495181888342,170.05636480766367,Awake,PRE,Achilles_10252013
163.3888,163.4216,163.404,5.47491455078125,0.0328,0.00018020821153186262,177.51349522592446,Awake,PRE,Achilles_10252013
164.3216,164.364,164.3416,8.51359748840332,0.0424,0.00026542021078057587,167.9013981213781,Awake,PRE,Achilles_10252013
167.2576,167.3584,167.3392,6.521256923675537,0.1008,0.00020489504095166922,170.02919609084472,Awake,PRE,Achilles_10252013
172.8304,172.9408,172.9184,6.700566291809082,0.1104,0.0001855811569839716,163.79145792254988,Awake,PRE,Achilles_10252013
180.684,180.7232,180.7032,5.289005279541016,0.0392,0.00018685977556742728,183.51073872171946,Awake,PRE,Achilles_10252013
184.6656,184.7016,184.6824,6.308441638946533,0.036,0.00019361072918400168,158.62914200557265,Awake,PRE,Achilles_10252013
203.7672,203.7992,203.784,5.619778633117676,0.032,0.00018365439609624445,166.51528460789024,Awake,PRE,Achilles_10252013
214.1816,214.228,214.204,9.17451286315918,0.0464,0.0003046591591555625,195.63968637283523,Awake,PRE,Achilles_10252013
214.2952,214.3424,214.3232,6.524657249450684,0.0472,0.00020370710990391672,166.66741025570212,Awake,PRE,Achilles_10252013
214.5952,214.7144,214.6496,7.092176914215088,0.1192,0.0002536606334615499,167.20964186642232,Awake,PRE,Achilles_10252013
214.7536,214.7984,214.7784,6.009210586547852,0.0448,0.00021718451171182096,176.86222173153575,Awake,PRE,Achilles_10252013
219.3008,219.3528,219.3296,7.024996757507324,0.052,0.0002029738388955593,177.8712181847792,Awake,PRE,Achilles_10252013
260.98,261.0304,261.0136,6.1912760734558105,0.0504,0.00023764489742461592,182.3162539932493,Awake,PRE,Achilles_10252013
262.584,262.636,262.604,7.186620712280273,0.052,0.00021017264225520194,177.9367454200157,Awake,PRE,Achilles_10252013
264.9952,265.084,265.0144,7.534142017364502,0.0888,0.0002682314661797136,162.51796894015712,Awake,PRE,Achilles_10252013
266.5944,266.632,266.6128,6.795844078063965,0.0376,0.00021206897508818656,164.40921339196802,Awake,PRE,Achilles_10252013
338.4216,338.4744,338.4456,11.044029235839844,0.0528,0.0003631003783084452,189.88731379401125,Awake,PRE,Achilles_10252013
340.2672,340.3008,340.2848,5.300436496734619,0.0336,0.00020792869327124208,176.41139458929482,Awake,PRE,Achilles_10252013
348.352,348.384,348.368,5.143026828765869,0.032,0.0001989570737350732,177.5023101667218,Awake,PRE,Achilles_10252013
374.8712,374.932,374.8992,6.007235527038574,0.0608,0.00017519535322207958,172.4216843216434,Awake,PRE,Achilles_10252013
376.916,376.9568,376.9352,7.208275318145752,0.0408,0.0002406010462436825,172.58724231998735,Awake,PRE,Achilles_10252013
377.5624,377.6544,377.5792,5.428847789764404,0.092,0.00015658682968933135,153.71151474001852,Awake,PRE,Achilles_10252013
382.2256,382.2768,382.2584,6.38746976852417,0.0512,0.00020089172176085413,168.8787965756635,Awake,PRE,Achilles_10252013
385.836,385.9368,385.8552,7.121815204620361,0.1008,0.00021138534066267312,166.69940988276622,Awake,PRE,Achilles_10252013
392.952,392.9808,392.9656,5.383762836456299,0.0288,0.00022665195865556598,164.92334011274824,Awake,PRE,Achilles_10252013
418.0808,418.1632,418.0976,10.461291313171387,0.0824,0.0003798937250394374,188.58412530875586,Awake,PRE,Achilles_10252013
421.2344,421.272,421.2552,5.806690692901611,0.0376,0.00019511514983605593,166.58129131325916,Awake,PRE,Achilles_10252013
422.8936,422.928,422.9096,6.34937047958374,0.0344,0.00025565343094058335,180.815015129629,Awake,PRE,Achilles_10252013
423.9296,423.9664,423.9472,5.097838878631592,0.0368,0.00019797580898739398,186.9866207673051,Awake,PRE,Achilles_10252013
425.4872,425.5368,425.516,5.978649139404297,0.0496,0.0002009197633014992,165.98589006742003,Awake,PRE,Achilles_10252013
425.6352,425.6736,425.6576,7.685642719268799,0.0384,0.000306545989587903,188.60172602133673,Awake,PRE,Achilles_10252013
433.2792,433.3144,433.296,6.09074068069458,0.0352,0.000183802520041354,173.9834587574513,Awake,PRE,Achilles_10252013
436.5232,436.5664,436.5392,6.788653373718262,0.0432,0.00023050582967698574,179.26977180942598,Awake,PRE,Achilles_10252013
481.9104,481.9736,481.9376,5.701674461364746,0.0632,0.00016202869301196188,170.33761066323797,Awake,PRE,Achilles_10252013
487.4976,487.6152,487.564,5.490950107574463,0.1176,0.00021582443150691688,171.55159176941368,Awake,PRE,Achilles_10252013
495.232,495.272,495.248,5.558474540710449,0.04,0.00019892204727511853,165.50652349358205,Awake,PRE,Achilles_10252013
495.3456,495.3984,495.3688,5.5320844650268555,0.0528,0.0001907122932607308,164.80029187857627,Awake,PRE,Achilles_10252013
495.6016,495.636,495.6176,7.375506401062012,0.0344,0.00030929347849451005,166.80959341591017,Awake,PRE,Achilles_10252013
500.0128,500.0584,500.0336,7.539828777313232,0.0456,0.00021519232541322708,185.22478941043948,Awake,PRE,Achilles_10252013
502.6712,502.7112,502.6904,6.290822505950928,0.04,0.0002253260900033638,175.29463851230852,Awake,PRE,Achilles_10252013
502.7568,502.8696,502.7752,7.066378593444824,0.1128,0.0002426253486191854,162.5033211116755,Awake,PRE,Achilles_10252013
506.2488,506.3056,506.2736,11.168034553527832,0.0568,0.00032319847377948463,164.65479087532117,Awake,PRE,Achilles_10252013
506.452,506.492,506.4704,9.021873474121094,0.04,0.00028436927823349833,182.79683834080535,Awake,PRE,Achilles_10252013
521.6152,521.656,521.6344,7.412049293518066,0.0408,0.0002360193175263703,169.6532911966146,Awake,PRE,Achilles_10252013
525.6928,525.7336,525.7144,5.4503655433654785,0.0408,0.00017541491251904517,170.85483457185103,Awake,PRE,Achilles_10252013
545.6024,545.6856,545.6344,6.353312015533447,0.0832,0.00022681854898110032,174.8088315294511,Awake,PRE,Achilles_10252013
546.8328,547.0232,546.86,8.380338668823242,0.1904,0.0002466033911332488,179.2700352804543,Awake,PRE,Achilles_10252013
549.4296,549.4936,549.46,15.63101577758789,0.064,0.0004153999325353652,182.379932892581,Awake,PRE,Achilles_10252013
550.876,550.9216,550.8952,5.02549409866333,0.0456,0.00016070458514150232,157.7518726922854,Awake,PRE,Achilles_10252013
551.7896,551.8384,551.8232,6.177742004394531,0.0488,0.00023287924705073237,180.41595038358685,Awake,PRE,Achilles_10252013
555.1,555.1456,555.1232,9.834541320800781,0.0456,0.00030639750184491277,179.46923695040113,Awake,PRE,Achilles_10252013
556.4136,556.516,556.4984,6.067261219024658,0.1024,0.00019969594723079354,172.64119378471662,Awake,PRE,Achilles_10252013
558.0184,558.0552,558.0368,6.515740871429443,0.0368,0.00022885011276230216,175.34744746436297,Awake,PRE,Achilles_10252013
559.776,559.8408,559.796,8.337611198425293,0.0648,0.0002645290514919907,182.83466200567545,Awake,PRE,Achilles_10252013
561.1448,561.18,561.164,5.128899097442627,0.0352,0.0001964960538316518,151.61081917613126,Awake,PRE,Achilles_10252013
561.6168,561.6672,561.6456,9.373723030090332,0.0504,0.0002672418486326933,169.21370241401416,Awake,PRE,Achilles_10252013
565.9424,566.0208,565.9712,11.589118957519531,0.0784,0.0003172740980517119,160.3814225505689,Awake,PRE,Achilles_10252013
568.416,568.4576,568.436,9.36705207824707,0.0416,0.0003030487569049001,179.50327210836747,Awake,PRE,Achilles_10252013
570.6512,570.7512,570.676,8.162556648254395,0.1,0.00025742605794221163,169.697885987078,Awake,PRE,Achilles_10252013
571.3984,571.4496,571.4248,9.956193923950195,0.0512,0.00026923525729216635,174.12156105619647,Awake,PRE,Achilles_10252013
573.352,573.3976,573.3736,5.565585136413574,0.0456,0.00016685343871358782,166.63070838288724,Awake,PRE,Achilles_10252013
574.2368,574.292,574.2696,8.448295593261719,0.0552,0.0002865747665055096,176.98134763650881,Awake,PRE,Achilles_10252013
574.3312,574.4288,574.3536,12.306663513183594,0.0976,0.0003514385025482625,189.60487082653364,Awake,PRE,Achilles_10252013
574.5184,574.5608,574.5392,7.532958984375,0.0424,0.0002248589153168723,180.03013523442468,Awake,PRE,Achilles_10252013
576.6208,576.6856,576.6456,12.069684028625488,0.0648,0.0003738031373359263,188.16550049958917,Awake,PRE,Achilles_10252013
577.1704,577.2216,577.1944,11.495851516723633,0.0512,0.0003626141115091741,163.9994912771036,Awake,PRE,Achilles_10252013
583.2128,583.2816,583.2352,8.033608436584473,0.0688,0.00027105421759188175,193.37401993975712,Awake,PRE,Achilles_10252013
583.8128,583.8544,583.8304,6.100491523742676,0.0416,0.00019170690211467445,189.6309902692152,Awake,PRE,Achilles_10252013
594.4072,594.4424,594.4248,6.1888957023620605,0.0352,0.00022729276679456234,172.48373295986937,Awake,PRE,Achilles_10252013
604.8784,604.9072,604.892,5.226566314697266,0.0288,0.0002057072997558862,178.11846739213314,Awake,PRE,Achilles_10252013
660.3416,660.3792,660.3616,6.313372611999512,0.0376,0.0002412578323855996,177.90054957799669,Awake,PRE,Achilles_10252013
687.1632,687.264,687.1848,8.19623851776123,0.1008,0.00024655062588863075,163.12838160931244,Awake,PRE,Achilles_10252013
700.3552,700.392,700.3744,5.424498558044434,0.0368,0.0001572080800542608,166.8489525531372,Awake,PRE,Achilles_10252013
729.6984,729.8328,729.8056,6.588771820068359,0.1344,0.00021766342979390174,180.5576934982217,Awake,PRE,Achilles_10252013
760.0472,760.088,760.0696,5.154809951782227,0.0408,0.00017759375623427331,183.07672047317817,Awake,PRE,Achilles_10252013
771.5504,771.596,771.576,6.937457084655762,0.0456,0.0002340990031370893,165.3466926867639,Awake,PRE,Achilles_10252013
771.8544,771.896,771.876,8.923913955688477,0.0416,0.00030556245474144816,175.99440394972316,Awake,PRE,Achilles_10252013
771.988,772.044,772.0216,8.839798927307129,0.056,0.00025083127547986805,176.34748153192825,Awake,PRE,Achilles_10252013
789.3168,789.364,789.3408,8.672831535339355,0.0472,0.00025751549401320517,192.2495495989076,Awake,PRE,Achilles_10252013
793.568,793.6072,793.5864,7.460402011871338,0.0392,0.0002443172852508724,199.54985386735058,Awake,PRE,Achilles_10252013
807.9312,808.0872,807.9512,8.544262886047363,0.156,0.00026701571187004447,166.16530329699106,Awake,PRE,Achilles_10252013
808.156,808.2528,808.1776,7.369901180267334,0.0968,0.0002281053166370839,172.77515387020898,Awake,PRE,Achilles_10252013
817.1192,817.2056,817.1416,6.992371082305908,0.0864,0.00018810735491570085,173.88412077901486,Awake,PRE,Achilles_10252013
841.3632,841.4152,841.3896,6.122683048248291,0.052,0.00018432080105412751,167.1370023322416,Awake,PRE,Achilles_10252013
841.704,841.8224,841.7296,10.469308853149414,0.1184,0.00030213629361242056,167.54643897559592,Awake,PRE,Achilles_10252013
847.924,847.9616,847.9424,6.568417072296143,0.0376,0.000198607420315966,164.66196486221864,Awake,PRE,Achilles_10252013
862.1256,862.248,862.1536,8.93033504486084,0.1224,0.0002731660206336528,187.714624325734,Awake,PRE,Achilles_10252013
870.0024,870.1392,870.02,5.172398567199707,0.1368,0.00018415092199575156,179.34450920131934,Awake,PRE,Achilles_10252013
870.1856,870.224,870.2048,7.930005073547363,0.0384,0.0002819808723870665,182.29433275735573,Awake,PRE,Achilles_10252013
871.4216,871.4656,871.4448,5.348387241363525,0.044,0.0001963542599696666,155.94959640915386,Awake,PRE,Achilles_10252013
878.7248,878.7656,878.7432,5.87585973739624,0.0408,0.0002162914170185104,197.4997843697655,Awake,PRE,Achilles_10252013
879.1344,879.1768,879.1568,7.46279764175415,0.0424,0.00023918251099530607,174.52069285160547,Awake,PRE,Achilles_10252013
886.1192,886.1832,886.1464,8.684717178344727,0.064,0.00028214012854732573,157.98109454596343,Awake,PRE,Achilles_10252013
886.4648,886.5056,886.4872,6.426576137542725,0.0408,0.0002272865967825055,160.71866358580849,Awake,PRE,Achilles_10252013
891.4672,891.5176,891.4952,6.560818195343018,0.0504,0.0001873189175967127,168.00112982130935,Awake,PRE,Achilles_10252013
896.9008,896.9344,896.9168,6.6039934158325195,0.0336,0.00025473462301306427,156.56171044149582,Awake,PRE,Achilles_10252013
897.2728,897.3152,897.292,8.19725227355957,0.0424,0.0002548440534155816,197.06148698563743,Awake,PRE,Achilles_10252013
897.368,897.4768,897.3944,7.520892143249512,0.1088,0.0002602622553240508,160.01529929057637,Awake,PRE,Achilles_10252013
901.3848,901.4176,901.4016,6.432396411895752,0.0328,0.0002216838620370254,161.55011288566357,Awake,PRE,Achilles_10252013
934.4936,934.5808,934.5176,8.973075866699219,0.0872,0.00024732673773542047,180.59393457760746,Awake,PRE,Achilles_10252013
939.7672,939.8592,939.792,6.4599995613098145,0.092,0.00019380815501790494,170.30768695320228,Awake,PRE,Achilles_10252013
939.8896,939.9336,939.9056,5.6041364669799805,0.044,0.00019938150944653898,180.95170028796957,Awake,PRE,Achilles_10252013
960.9352,961.0496,960.9672,6.254621505737305,0.1144,0.00017672372632659972,181.70800088741663,Awake,PRE,Achilles_10252013
969.8456,969.8816,969.8616,7.276274681091309,0.036,0.00024835075601004064,158.82899890033843,Awake,PRE,Achilles_10252013
999.56,999.6448,999.584,9.050346374511719,0.0848,0.00023295832215808332,177.78047192893368,Awake,PRE,Achilles_10252013
1029.096,1029.14,1029.1224,6.556058883666992,0.044,0.00022867583902552724,168.47614840997764,Awake,PRE,Achilles_10252013
1029.8384,1029.8768,1029.8568,6.061580657958984,0.0384,0.00021585349168162793,181.45700046916014,Awake,PRE,Achilles_10252013
1063.1624,1063.1968,1063.1784,6.441461086273193,0.0344,0.00021348355221562088,183.8999679269021,Awake,PRE,Achilles_10252013
1065.3856,1065.4176,1065.4008,5.247714519500732,0.032,0.00020553998183459044,172.5830401112227,Awake,PRE,Achilles_10252013
1068.7248,1068.7608,1068.7432,5.792801856994629,0.036,0.00019267990137450397,175.718085992057,Awake,PRE,Achilles_10252013
1085.6064,1085.6688,1085.6368,9.305752754211426,0.0624,0.0002768896520137787,165.58601696251736,Awake,PRE,Achilles_10252013
1086.2176,1086.2472,1086.2328,5.244119167327881,0.0296,0.00019237486412748694,171.4195279317854,Awake,PRE,Achilles_10252013
1086.5504,1086.6216,1086.5768,9.933300971984863,0.0712,0.00030546082416549325,174.68696501884995,Awake,PRE,Achilles_10252013
1100.4408,1100.4896,1100.4696,8.289261817932129,0.0488,0.00027715516625903547,176.24621833712473,Awake,PRE,Achilles_10252013
1116.78,1116.8264,1116.8056,6.865790367126465,0.0464,0.00020940991817042232,179.99846508145615,Awake,PRE,Achilles_10252013
1117.0664,1117.1168,1117.092,7.272607803344727,0.0504,0.00021872487559448928,166.1917893898929,Awake,PRE,Achilles_10252013
1119.992,1120.0336,1120.0136,7.466986179351807,0.0416,0.00022536019969265908,185.0919585689952,Awake,PRE,Achilles_10252013
1232.3096,1232.3648,1232.3384,8.011396408081055,0.0552,0.0002605570189189166,173.36088956969573,Awake,PRE,Achilles_10252013
1234.5008,1234.5472,1234.524,9.514859199523926,0.0464,0.00033176763099618256,165.1394252551527,Awake,PRE,Achilles_10252013
1234.5784,1234.6104,1234.5936,6.165981769561768,0.032,0.00025312628713436425,181.95252502354904,Awake,PRE,Achilles_10252013
1235.708,1235.8552,1235.7304,6.344241619110107,0.1472,0.00020055807544849813,165.6168219433813,Awake,PRE,Achilles_10252013
1240.2536,1240.284,1240.2688,5.658208847045898,0.0304,0.0002017692750087008,166.33240056995052,Awake,PRE,Achilles_10252013
1240.5544,1240.5896,1240.572,6.2932515144348145,0.0352,0.00021711952285841107,167.4647281177824,Awake,PRE,Achilles_10252013
1241.2432,1241.3248,1241.2784,8.349371910095215,0.0816,0.00022346396872308105,171.46646048172124,Awake,PRE,Achilles_10252013
1243.4944,1243.5408,1243.5224,7.015584945678711,0.0464,0.00021765173005405813,171.8042791904556,Awake,PRE,Achilles_10252013
1243.7992,1243.856,1243.8336,6.483603477478027,0.0568,0.00019169649749528617,160.74164509709266,Awake,PRE,Achilles_10252013
1243.8976,1243.9448,1243.9176,9.7454252243042,0.0472,0.00030769756995141506,179.68207033243132,Awake,PRE,Achilles_10252013
1257.8888,1257.956,1257.9336,11.159234046936035,0.0672,0.0003635662724263966,170.4188781812875,Awake,PRE,Achilles_10252013
1258.0008,1258.0416,1258.0208,7.563828945159912,0.0408,0.00030485671595670283,181.6401130420191,Awake,PRE,Achilles_10252013
1259.4272,1259.468,1259.4488,6.748601913452148,0.0408,0.00024857421522028744,164.6082700351689,Awake,PRE,Achilles_10252013
1262.1672,1262.208,1262.1864,7.025110244750977,0.0408,0.0002063503343379125,162.33595827006678,Awake,PRE,Achilles_10252013
1266.5656,1266.5976,1266.5808,6.029365062713623,0.032,0.00025343187735415995,180.0718009999544,Awake,PRE,Achilles_10252013
1271.2528,1271.2904,1271.272,5.910732269287109,0.0376,0.00018254613678436726,178.35093429617112,Awake,PRE,Achilles_10252013
1273.3176,1273.3496,1273.332,5.213364601135254,0.032,0.00017937175289262086,167.1016921683798,Awake,PRE,Achilles_10252013
1273.9568,1273.9984,1273.9768,7.514759063720703,0.0416,0.00025900459149852395,174.1935669251346,Awake,PRE,Achilles_10252013
1278.012,1278.128,1278.0992,9.413938522338867,0.116,0.0002718578034546226,172.2303271851552,Awake,PRE,Achilles_10252013
1278.3032,1278.3408,1278.3224,5.417357444763184,0.0376,0.00019531272118911147,167.03787969622786,Awake,PRE,Achilles_10252013
1299.2456,1299.288,1299.2664,8.342921257019043,0.0424,0.00025446663494221866,171.87784075001028,Awake,PRE,Achilles_10252013
1299.4496,1299.4888,1299.468,6.285207748413086,0.0392,0.00019021322077605873,167.10364966403665,Awake,PRE,Achilles_10252013
1299.9112,1300.104,1299.964,10.012134552001953,0.1928,0.0002994846145156771,174.38997473025563,Awake,PRE,Achilles_10252013
1311.2552,1311.2928,1311.2752,8.641952514648438,0.0376,0.00031935342121869326,184.12270726635433,Awake,PRE,Achilles_10252013
1314.0024,1314.0896,1314.0448,9.485267639160156,0.0872,0.0002546496980357915,169.8400287111565,Awake,PRE,Achilles_10252013
1317.2928,1317.3472,1317.3192,9.597496032714844,0.0544,0.0002750267449300736,162.15415590336923,Awake,PRE,Achilles_10252013
1326.6456,1326.6872,1326.6664,9.493619918823242,0.0416,0.00031044529168866575,174.94656660224015,Awake,PRE,Achilles_10252013
1326.96,1327.0016,1326.9776,7.171391487121582,0.0416,0.0002625724591780454,151.34424844742986,Awake,PRE,Achilles_10252013
1328.7504,1328.7888,1328.7712,6.665293216705322,0.0384,0.0002159025170840323,170.9994563829273,Awake,PRE,Achilles_10252013
1329.7176,1329.7744,1329.7416,9.178277015686035,0.0568,0.00028101939824409783,175.78978123380162,Awake,PRE,Achilles_10252013
1329.8488,1329.8856,1329.8664,7.820913791656494,0.0368,0.0002819389046635479,192.640598037038,Awake,PRE,Achilles_10252013
1334.6128,1334.6504,1334.632,7.769476890563965,0.0376,0.00027628004318103194,164.9227643745973,Awake,PRE,Achilles_10252013
1334.7968,1334.8664,1334.8392,8.366063117980957,0.0696,0.0002515062806196511,165.28667573231274,Awake,PRE,Achilles_10252013
1339.1912,1339.2472,1339.2176,8.416890144348145,0.056,0.0002466885489411652,181.05285089822385,Awake,PRE,Achilles_10252013
1392.0728,1392.1648,1392.0944,6.109909534454346,0.092,0.0002009989693760872,172.40622886274275,Awake,PRE,Achilles_10252013
1399.3408,1399.4024,1399.3744,9.382742881774902,0.0616,0.00024988711811602116,175.03872794876798,Awake,PRE,Achilles_10252013
1450.3776,1450.4216,1450.4016,6.3453569412231445,0.044,0.00019520496425684541,169.42017761905603,Awake,PRE,Achilles_10252013
1450.5432,1450.5832,1450.5624,5.508786678314209,0.04,0.0001622406271053478,159.76319625285706,Awake,PRE,Achilles_10252013
1475.4736,1475.5144,1475.4928,8.54930591583252,0.0408,0.00029474569601006806,160.38083491991588,Awake,PRE,Achilles_10252013
1475.5592,1475.5896,1475.5736,5.879533767700195,0.0304,0.00025423296028748155,163.43743128808677,Awake,PRE,Achilles_10252013
1494.32,1494.3632,1494.3432,7.158610820770264,0.0432,0.00024738229694776237,179.33797819873294,Awake,PRE,Achilles_10252013
1506.3424,1506.3728,1506.3568,5.3740668296813965,0.0304,0.00019214376516174525,162.5294136297743,Awake,PRE,Achilles_10252013
1524.4288,1524.4728,1524.4576,5.482894420623779,0.044,0.00019765795150306076,191.2114814801696,Awake,PRE,Achilles_10252013
1550.644,1550.6848,1550.6656,5.776373386383057,0.0408,0.00018666070536710322,176.3639927071049,Awake,PRE,Achilles_10252013
1561.3696,1561.4064,1561.388,6.896231174468994,0.0368,0.00022303950390778482,179.2396411761717,Awake,PRE,Achilles_10252013
1564.0384,1564.0736,1564.0576,6.642463684082031,0.0352,0.00023150166089180857,160.48129118101923,Awake,PRE,Achilles_10252013
1574.3288,1574.3808,1574.3544,8.629566192626953,0.052,0.0002565860631875694,177.06928760039057,Awake,PRE,Achilles_10252013
1588.9344,1589.0304,1589.0,9.417393684387207,0.096,0.00024364356067962945,177.71889912843795,Awake,PRE,Achilles_10252013
1591.3992,1591.4608,1591.4336,13.858457565307617,0.0616,0.00039814639603719115,189.05920141884505,Awake,PRE,Achilles_10252013
1592.4664,1592.4968,1592.4816,5.4368815422058105,0.0304,0.00020237833086866885,178.12671939319796,Awake,PRE,Achilles_10252013
1596.8072,1596.8408,1596.8232,7.211788177490234,0.0336,0.0002526822208892554,177.67549742128062,Awake,PRE,Achilles_10252013
1596.9216,1596.968,1596.9456,11.41954231262207,0.0464,0.00039251058478839695,187.56410528699044,Awake,PRE,Achilles_10252013
1600.5064,1600.5576,1600.5304,12.240425109863281,0.0512,0.0003542790364008397,169.7373727781057,Awake,PRE,Achilles_10252013
1607.3112,1607.3432,1607.328,5.030209064483643,0.032,0.00019429974781814963,184.38384167711615,Awake,PRE,Achilles_10252013
1663.8408,1663.8824,1663.8616,7.495823860168457,0.0416,0.0002486339944880456,170.79199858190003,Awake,PRE,Achilles_10252013
1730.0424,1730.1464,1730.1128,6.030440330505371,0.104,0.0001722322340356186,187.74772721333898,Awake,PRE,Achilles_10252013
1832.0576,1832.0912,1832.0736,5.339666843414307,0.0336,0.00018731525051407516,162.83730314340994,Awake,PRE,Achilles_10252013
1832.7976,1832.8272,1832.8112,5.324989318847656,0.0296,0.00019427365623414516,168.88088251447837,Awake,PRE,Achilles_10252013
1849.5512,1849.5888,1849.572,6.177855491638184,0.0376,0.00022071224520914257,177.49188392642563,Awake,PRE,Achilles_10252013
1878.8184,1878.8536,1878.8376,5.6255388259887695,0.0352,0.00019064352090936154,155.73199567196227,Awake,PRE,Achilles_10252013
1916.4672,1916.5552,1916.4984,9.890548706054688,0.088,0.0002851011813618243,165.47392063330724,Awake,PRE,Achilles_10252013
1918.2392,1918.2816,1918.2592,5.504322052001953,0.0424,0.00017634783580433577,171.2500072769002,Awake,PRE,Achilles_10252013
1921.3248,1921.4616,1921.3616,9.93448257446289,0.1368,0.00032207046751864254,173.616439894062,Awake,PRE,Achilles_10252013
1921.9624,1921.9984,1921.9792,6.404821872711182,0.036,0.00019574756151996553,171.18924315261074,Awake,PRE,Achilles_10252013
1922.9688,1923.0368,1923.0216,5.6260905265808105,0.068,0.00020398829656187445,179.9848425434343,Awake,PRE,Achilles_10252013
1925.0544,1925.1016,1925.0776,9.197417259216309,0.0472,0.0002941687125712633,161.40824080491967,Awake,PRE,Achilles_10252013
1930.5808,1930.6152,1930.5976,7.165319919586182,0.0344,0.00025920404004864395,185.61057810500927,Awake,PRE,Achilles_10252013
1931.1408,1931.1704,1931.1568,5.024677276611328,0.0296,0.00021898093109484762,169.22882728607908,Awake,PRE,Achilles_10252013
1935.6392,1935.68,1935.6592,7.155735492706299,0.0408,0.00020606561156455427,173.9754948008312,Awake,PRE,Achilles_10252013
1935.7136,1935.768,1935.7352,8.132195472717285,0.0544,0.00023236732522491366,174.76791049845812,Awake,PRE,Achilles_10252013
1938.4616,1938.5056,1938.4832,6.797806739807129,0.044,0.00019602540123742074,175.9149903563083,Awake,PRE,Achilles_10252013
1939.316,1939.3504,1939.332,6.70582914352417,0.0344,0.00023031089222058654,167.97431110178607,Awake,PRE,Achilles_10252013
1943.3736,1943.424,1943.3968,6.837515354156494,0.0504,0.00025021290639415383,176.91973935503034,Awake,PRE,Achilles_10252013
