unit_id,baseline_Hz,anova_p,best_freq_Hz,freq_selectivity_index,driven,rate_2000Hz,rate_4000Hz,rate_8000Hz,rate_16000Hz,rate_32000Hz
127,4.236157736896289,6.30433893489952e-05,16000.0,0.24546856344072143,False,1.7507541255101438,2.316313823163138,1.5756755093247985,2.6008913853104585,2.560646900269542
128,1.6310818674186476,2.125311626447401e-12,32000.0,0.5509873540930353,False,0.5796415685810611,1.3947696139476962,0.4185388071643996,0.769277733683375,1.4457240872335213
129,1.373259925697149,0.06206915915087353,4000.0,0.3165682778296359,False,0.603300408114982,0.635118306351183,0.5539484212469995,0.32969045729287505,0.6248468512619456
130,2.873640392104203,2.005831180003009e-05,8000.0,0.2835314090898721,False,1.5969716685396584,1.7434620174346203,2.326583369237398,1.5141339520117223,1.2987012987012987
131,0.4977395819345598,4.978227032714104e-34,8000.0,0.7114388978304566,True,0.5796415685810612,0.36114570361145704,2.141933895488398,1.0379144025886806,0.5390835579514824
132,3.14041448457992,2.3295955070044075e-06,32000.0,0.3522593270319834,False,1.3012361743656473,0.933997509339975,0.9109374038283992,0.7570669760058613,1.5804949767213918
133,9.78470077436104,2.588643191500236e-180,8000.0,0.4692784437788105,True,21.3166144200627,13.910336239103364,28.288299378346775,19.695952133829906,10.218083802989463
134,3.2782776061948886,2.9438996146822765e-28,4000.0,0.45884097199981,False,2.247589755722482,3.798256537982566,1.8341847725733982,1.7095060748519446,1.4089683901004657
135,2.8091849066738286,3.8885603043751644e-308,8000.0,0.729703577215977,True,5.630803809073166,5.815691158156913,18.267987936234384,6.8380242994077785,2.8546924773339866
136,0.6176984020410904,0.0002922455371530908,32000.0,0.46590367138636885,False,0.23658839533920864,0.42341220423412207,0.2585092632485998,0.34190121497038894,0.6493506493506495
137,0.7967414171254643,3.8095838180025e-37,2000.0,0.8616250276498718,False,1.65611876737446,0.33623910336239105,0.12309964916599987,0.24421515355027779,0.36755697133055626
138,0.7251242110917148,6.627060262825318e-56,2000.0,0.7501727008091876,True,2.791743065002661,0.3985056039850561,0.4062288422477996,1.0501251602661945,0.5268316589071306
139,2.2022290855378004,2.193320400450062e-164,2000.0,0.9062369829435427,False,8.008517182232213,0.8592777085927771,0.3939188773311996,0.6960131876182918,0.8208772359715756
140,2.135983169956582,1.1747019617393183e-146,2000.0,0.5625616288321411,True,12.385402496007574,4.308841843088419,8.863174739951992,5.397154893461139,3.4672874295515803
141,6.087462512868716,3.8557584057648924e-20,32000.0,0.24215229125924198,True,8.990359022889928,6.1892901618929015,6.5242814057979945,7.314243848830821,10.144572408723352
