path,unit,stability_r,gridness_h1,gridness_h2
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,t2c1,0.4325836252381571,0.5784242955673797,0.4766247319469441
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,t3c1,0.5402728886150348,0.4461161992355509,0.24010288936262553
sub-11084/sub-11084_ses-09030501_behavior+ecephys.nwb,t3c2,0.5948896856363498,0.12277074369591147,0.04448594917728984
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,t1c1,-0.3640081807534279,0.25198871187296046,0.09990113478264272
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,t1c2,0.32226269308132754,0.26264939270408566,0.5119602977503408
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,t1c6,-0.051907291435766806,-0.32321840143990965,0.16563288472946697
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,t2c1,0.5228838656055081,0.15819081210155927,0.1560210847089972
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,t2c3,0.9405539566838136,-0.40480821220415725,-0.464215593775113
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,t2c7,-0.4503316312049191,-0.11009902180386606,0.31956254278037943
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,t3c1,0.11082241300176128,-0.17601123351125508,0.24984366201079916
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,t4c1,0.07305589988834117,-0.21535574708566452,0.04857047678448814
sub-11084/sub-11084_ses-10030502_behavior+ecephys.nwb,t4c3,0.2938817646992928,-0.3997223137026782,-0.009807267833252031
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,t1c1,0.6739542935199158,-0.048717200880992004,0.14518553823194724
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,t2c1,0.2610577411082988,-0.04690640047655081,0.17484937654793586
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,t2c2,0.2750415879736641,-0.03470181614879563,0.17524077728985585
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,t2c3,0.47712921513660783,-0.1401276465151653,-0.15029083779610491
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,t3c1,0.7012244266105214,-0.1009146393934973,0.22083750973187616
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,t3c3,0.3884494111820913,0.33049937374634064,-0.052913423944669746
sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,t4c1,0.35194114298377,-0.06945173037833913,-0.3752778568420844
sub-11084/sub-11084_ses-24020502_behavior+ecephys.nwb,t3c1,0.5005688871933653,0.5190467647372443,-0.40434875658932923
sub-11084/sub-11084_ses-24020502_behavior+ecephys.nwb,t3c2,0.5738038232635467,0.2629750816697236,-0.3530027254884678
sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,t2c1,0.47233585423168134,0.4708003482994775,-0.14878044223437248
sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,t3c1,0.07250963525361769,0.22007264000905433,-0.06653994940795631
sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,t3c2,0.45723342709162806,0.12330664173935778,-0.15635122039382443
sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,t1c1,0.8289316416451746,0.442777874974267,0.5505922959743168
